sensor_id,timestamp,latitude,longitude,ph,turbidity,temperature,conductivity
"sensor-2","2025-12-16T20:37:30.073Z",45.744721,4.843242,7.06,2.82,18.36,1237.75
"sensor-3","2025-12-16T20:37:30.074Z",43.289015,5.356739,7.78,1.64,19.18,1487.12
"sensor-1","2025-12-16T20:37:35.072Z",48.838269,2.351387,3.64,2.41,16.47,693.48
"sensor-2","2025-12-16T20:37:35.074Z",45.777474,4.831505,7.02,2.75,19.19,1197.19
"sensor-3","2025-12-16T20:37:35.074Z",43.290563,5.360939,7.48,1.69,19.69,1672.8
"sensor-1","2025-12-16T20:37:40.077Z",48.870294,2.351577,7.08,2.81,13.07,908.61
"sensor-2","2025-12-16T20:37:40.081Z",45.773796,4.852071,6.92,12.41,18.44,1010.89
"sensor-3","2025-12-16T20:37:40.082Z",43.28463,5.355185,7.32,2.14,21.64,1315.84
"sensor-1","2025-12-16T20:37:45.082Z",48.8569,2.354807,7.21,2.03,14.66,959.96
"sensor-2","2025-12-16T20:37:45.085Z",45.755267,4.822337,7.27,2.52,17.75,1164.28
"sensor-3","2025-12-16T20:37:45.086Z",43.28262,5.35992,7.56,2.13,20.79,1337.75
"sensor-1","2025-12-16T20:37:50.083Z",48.853575,2.371871,7.36,2.05,14.3,972.72
"sensor-2","2025-12-16T20:37:50.085Z",45.751578,4.830635,7.01,2.79,17.41,1089.87
"sensor-3","2025-12-16T20:37:50.085Z",43.310368,5.358421,7.66,1.53,19.85,1405.01
"sensor-1","2025-12-16T20:37:55.088Z",48.864481,2.338618,7.04,2.53,14.8,727.24
"sensor-2","2025-12-16T20:37:55.091Z",45.762853,4.818149,6.89,2.63,18.39,1149.49
"sensor-3","2025-12-16T20:37:55.092Z",43.305238,5.356822,7.4,1.76,20.04,1392.11
"sensor-1","2025-12-16T20:38:00.090Z",48.870628,2.356032,7.17,2.29,15.92,636.41
"sensor-2","2025-12-16T20:38:00.093Z",45.750941,4.820779,6.85,3.13,16.11,1211.62
"sensor-3","2025-12-16T20:38:00.095Z",43.280894,5.379627,7.51,1.31,21.88,1426.32
"sensor-1","2025-12-16T20:38:05.102Z",48.837836,2.372076,6.9,2.51,16.87,605.73
"sensor-2","2025-12-16T20:38:05.104Z",45.777069,4.81722,7.07,3,19.16,1201.9
"sensor-3","2025-12-16T20:38:05.105Z",43.282356,5.38065,7.65,2.24,21.53,1613.71
"sensor-1","2025-12-16T20:38:10.107Z",48.867665,2.360677,7.36,2.26,13.12,836.35
"sensor-2","2025-12-16T20:38:10.109Z",45.770273,4.845201,7.14,3.12,18.31,1183.82
"sensor-3","2025-12-16T20:38:10.110Z",43.292619,5.389607,7.79,1.7,19.8,1440.62
"sensor-1","2025-12-16T20:38:15.118Z",48.839284,2.362986,7.17,2.66,16.79,729.55
"sensor-2","2025-12-16T20:38:15.119Z",45.764306,4.848851,6.96,2.86,19.48,1319.94
"sensor-3","2025-12-16T20:38:15.120Z",43.315535,5.38589,7.43,1.92,21.24,1522.41
"sensor-1","2025-12-16T20:38:20.128Z",48.854644,2.364803,6.91,2.55,15.87,994.19
"sensor-2","2025-12-16T20:38:20.131Z",45.749056,4.848365,7.17,3.29,17.34,1249.14
"sensor-3","2025-12-16T20:38:20.132Z",43.315573,5.382335,7.33,1.77,19.94,1383.12
"sensor-1","2025-12-16T20:38:25.142Z",48.860348,2.351834,7.49,2.19,13.67,609.27
"sensor-2","2025-12-16T20:38:25.145Z",45.746743,4.847905,6.82,3.37,19.78,1270.65
"sensor-3","2025-12-16T20:38:25.146Z",43.309999,5.384008,7.74,1.46,19.78,1366.59
"sensor-1","2025-12-16T20:38:30.152Z",48.869953,2.358635,7.03,2.4,14.7,647.13
"sensor-2","2025-12-16T20:38:30.155Z",45.767675,4.837626,7.01,3.08,19.8,1298.01
"sensor-3","2025-12-16T20:38:30.156Z",43.278568,5.357642,7.47,1.97,18.26,1461
"sensor-1","2025-12-16T20:38:35.160Z",48.841188,2.338091,6.93,2.53,14.16,751.62
"sensor-2","2025-12-16T20:38:35.163Z",45.762433,4.82333,7.15,3.39,16.87,1018.35
"sensor-3","2025-12-16T20:38:35.164Z",43.297419,5.38924,7.22,1.54,21.6,1697.04
"sensor-1","2025-12-16T20:38:40.172Z",48.871702,2.346939,7.16,2.98,15.69,718.94
"sensor-2","2025-12-16T20:38:40.174Z",45.754728,4.852786,7.28,3.49,19.54,1325.87
"sensor-3","2025-12-16T20:38:40.175Z",43.280042,5.381567,7.49,1.41,18.12,1408.57
"sensor-1","2025-12-16T20:38:45.184Z",48.840319,2.337519,7.43,2.48,16.29,832.39
"sensor-2","2025-12-16T20:38:45.187Z",45.770284,4.845857,7.3,2.84,16.2,1152.03
"sensor-3","2025-12-16T20:38:45.188Z",43.284671,5.366551,7.52,2.29,19.04,1440.51
"sensor-1","2025-12-16T20:38:50.193Z",48.873263,2.342591,6.94,2.58,15.23,841.71
"sensor-2","2025-12-16T20:38:50.194Z",45.767541,4.845319,7.19,2.67,17.92,1063.31
"sensor-3","2025-12-16T20:38:50.194Z",43.289298,5.361324,7.64,1.68,19.02,1571.13
"sensor-1","2025-12-16T20:38:55.198Z",48.85843,2.33558,7.09,2.08,16.98,755.85
"sensor-2","2025-12-16T20:38:55.200Z",45.746927,4.842222,6.95,3.5,18.24,1272.01
"sensor-3","2025-12-16T20:38:55.201Z",43.304524,5.365236,7.39,2.12,20.44,1663.75
"sensor-1","2025-12-16T20:39:00.206Z",48.859116,2.340849,7.3,2.87,16.66,762.96
"sensor-2","2025-12-16T20:39:00.209Z",45.764279,4.818979,6.92,2.69,16.53,1080.51
"sensor-3","2025-12-16T20:39:00.210Z",43.281553,5.384724,7.72,2.2,21.85,1392.71
"sensor-1","2025-12-16T20:39:05.218Z",48.857886,2.338776,6.93,2.01,14.56,609.15
"sensor-2","2025-12-16T20:39:05.220Z",45.771585,4.822867,7.18,3.25,17.11,1242.19
"sensor-3","2025-12-16T20:39:05.221Z",43.304183,5.375595,7.8,2.23,20.64,3072.44
"sensor-1","2025-12-16T20:39:10.230Z",48.85904,2.368363,7.31,2.87,16.07,668.82
"sensor-2","2025-12-16T20:39:10.232Z",45.783827,4.833309,7.25,3.49,17.79,1108.14
"sensor-3","2025-12-16T20:39:10.233Z",43.30181,5.354676,7.28,1.67,20.92,1447.66
"sensor-1","2025-12-16T20:39:15.238Z",48.843502,2.367452,7.17,2.32,15.6,790.92
"sensor-2","2025-12-16T20:39:15.241Z",45.762899,4.843361,7.15,2.58,-3.34,1397.11
"sensor-3","2025-12-16T20:39:15.242Z",43.303657,5.355551,7.66,2.03,19.29,1440.63
"sensor-1","2025-12-16T20:39:20.247Z",48.848603,2.359716,6.96,2.69,15.68,889.57
"sensor-2","2025-12-16T20:39:20.249Z",45.764398,4.829272,7.18,3.35,16.01,1344.15
"sensor-3","2025-12-16T20:39:20.250Z",43.303325,5.377478,7.28,1.78,18.22,1354.32
"sensor-1","2025-12-16T20:39:25.248Z",48.856911,2.352017,6.97,2.82,13.47,929.87
"sensor-2","2025-12-16T20:39:25.250Z",45.78383,4.827973,7.3,3.17,18.4,1033.25
"sensor-3","2025-12-16T20:39:25.251Z",43.302193,5.380686,7.48,2.25,21.75,1376.15
"sensor-1","2025-12-16T20:39:30.262Z",48.871095,2.361753,7.38,2.37,14.31,764.16
"sensor-2","2025-12-16T20:39:30.264Z",45.761779,4.821207,6.8,2.7,17.59,1160.05
"sensor-3","2025-12-16T20:39:30.265Z",43.307871,5.367129,7.79,2.3,21.87,1671.11
"sensor-1","2025-12-16T20:39:35.267Z",48.839645,2.335912,7.27,2.87,16.1,898.08
"sensor-2","2025-12-16T20:39:35.269Z",45.753053,4.844855,7.13,2.77,18.65,1067.48
"sensor-3","2025-12-16T20:39:35.270Z",43.287328,5.375819,7.33,2.08,20.06,4998.03
"sensor-1","2025-12-16T20:39:40.276Z",48.854979,2.348706,7.34,2.24,16.53,882.66
"sensor-2","2025-12-16T20:39:40.278Z",45.747316,4.844575,7.18,3.22,19.87,1303.83
"sensor-3","2025-12-16T20:39:40.279Z",43.306618,5.369807,7.38,1.56,19.04,1415.91
"sensor-1","2025-12-16T20:39:45.286Z",48.864576,2.339767,7.46,2.94,14.41,949.56
"sensor-2","2025-12-16T20:39:45.288Z",45.764447,4.853888,7.2,14.44,16.14,1195.64
"sensor-3","2025-12-16T20:39:45.289Z",43.289398,5.361134,7.27,1.35,20.02,1581.93
"sensor-1","2025-12-16T20:39:50.294Z",48.844483,2.35071,7.35,2.27,16.25,3259.57
"sensor-2","2025-12-16T20:39:50.297Z",45.75718,4.843941,7.02,3.05,17,1165.24
"sensor-3","2025-12-16T20:39:50.298Z",43.313148,5.350851,7.59,1.8,19.42,1614.17
"sensor-1","2025-12-16T20:39:55.303Z",48.853628,2.370172,7.1,2.3,16.29,978.03
"sensor-2","2025-12-16T20:39:55.305Z",45.767837,4.83098,6.84,3.13,17.74,1377.17
"sensor-3","2025-12-16T20:39:55.306Z",43.298038,5.383958,7.66,2.23,19.37,1638.94
"sensor-1","2025-12-16T20:40:00.311Z",48.861564,2.336442,7.29,2.5,16.33,920.89
"sensor-2","2025-12-16T20:40:00.312Z",45.766689,4.825762,6.74,2.68,17.61,1157.08
"sensor-3","2025-12-16T20:40:00.313Z",43.290805,5.384922,7.67,1.33,19.6,1656.29
"sensor-1","2025-12-16T20:40:05.325Z",48.868933,2.364812,7.3,2.59,16.08,963.4
"sensor-2","2025-12-16T20:40:05.328Z",45.762378,4.845645,6.96,2.66,18.08,1328.28
"sensor-3","2025-12-16T20:40:05.328Z",43.30011,5.362219,7.46,2.03,19.02,1533.04
"sensor-1","2025-12-16T20:40:10.333Z",48.869644,2.359438,7.47,2.23,14.12,721.19
"sensor-2","2025-12-16T20:40:10.337Z",45.758749,4.855673,6.75,2.81,16.89,1138.06
"sensor-3","2025-12-16T20:40:10.338Z",43.277598,5.353024,7.66,1.39,21.24,1524.34
"sensor-1","2025-12-16T20:40:15.336Z",48.840775,2.334576,6.98,2.54,16.83,721.2
"sensor-2","2025-12-16T20:40:15.337Z",45.780354,4.835672,6.76,3.43,18.11,1308.78
"sensor-3","2025-12-16T20:40:15.337Z",43.30884,5.379815,7.4,1.68,18.18,1560.15
"sensor-1","2025-12-16T20:40:20.346Z",48.849463,2.370267,6.98,2.79,13.03,844.19
"sensor-2","2025-12-16T20:40:20.347Z",45.772006,4.843109,6.83,3.49,16.66,1318.02
"sensor-3","2025-12-16T20:40:20.348Z",43.280963,5.351057,7.43,1.61,19.65,1556.66
"sensor-1","2025-12-16T20:40:25.348Z",48.873265,2.367117,7.39,2.43,13.42,662.92
"sensor-2","2025-12-16T20:40:25.350Z",45.747132,4.842552,6.74,2.88,16.05,1184.39
"sensor-3","2025-12-16T20:40:25.351Z",43.309655,5.385386,7.42,1.37,20,1570.6
"sensor-1","2025-12-16T20:40:30.362Z",48.84313,2.357419,7.02,2.4,14.96,758.42
"sensor-2","2025-12-16T20:40:30.363Z",45.765525,4.837785,6.97,3.06,19.55,1186.03
"sensor-3","2025-12-16T20:40:30.364Z",43.292018,5.351716,7.58,1.51,20.02,1534.98
"sensor-1","2025-12-16T20:40:35.375Z",48.844034,2.36744,7.35,2.51,13.94,761.08
"sensor-2","2025-12-16T20:40:35.378Z",45.783295,4.848932,7.19,3.07,19.94,1150.59
"sensor-3","2025-12-16T20:40:35.379Z",43.315194,5.3558,7.44,1.46,20.7,1631.05
"sensor-1","2025-12-16T20:40:40.379Z",48.873319,2.34523,7.39,2.39,13.57,968.83
"sensor-2","2025-12-16T20:40:40.381Z",45.752463,4.834659,6.91,3.22,18.64,1142.76
"sensor-3","2025-12-16T20:40:40.382Z",43.304474,5.371043,7.55,1.97,19.16,1636.79
"sensor-1","2025-12-16T20:40:45.387Z",48.87457,2.341032,7.44,2.48,13.92,686.27
"sensor-2","2025-12-16T20:40:45.389Z",45.767338,4.841641,6.76,3.22,19.57,1344.47
"sensor-3","2025-12-16T20:40:45.390Z",43.313836,5.369081,7.47,2.2,19.68,1450.75
"sensor-1","2025-12-16T20:40:50.390Z",48.868404,2.368638,6.99,2.55,14.69,665.43
"sensor-2","2025-12-16T20:40:50.392Z",45.78318,4.823406,6.8,2.52,16.1,1236.62
"sensor-3","2025-12-16T20:40:50.393Z",43.297544,5.382051,7.74,1.48,19.26,1553.45
"sensor-1","2025-12-16T20:40:55.399Z",48.859761,2.341627,6.98,2.28,16.91,929.54
"sensor-2","2025-12-16T20:40:55.401Z",45.759535,4.835678,6.84,2.92,19.51,1029.65
"sensor-3","2025-12-16T20:40:55.403Z",43.278148,5.374153,7.61,2.17,20.46,1572.83
"sensor-1","2025-12-16T20:41:00.408Z",48.873613,2.356979,6.92,2.48,13.36,785.83
"sensor-2","2025-12-16T20:41:00.410Z",45.779726,4.837816,7,3.16,19.83,1050.48
"sensor-3","2025-12-16T20:41:00.411Z",43.307724,5.375607,7.29,1.58,18.46,1334.31
"sensor-1","2025-12-16T20:41:05.417Z",48.856591,2.364265,7.17,2.09,14.81,692
"sensor-2","2025-12-16T20:41:05.419Z",45.757014,4.818949,7.1,3.23,17.11,1386.95
"sensor-3","2025-12-16T20:41:05.420Z",43.282225,5.367489,7.25,1.56,20.73,1348.42
"sensor-1","2025-12-16T20:41:10.418Z",48.838528,2.332941,7.25,2.78,16.48,686.04
"sensor-2","2025-12-16T20:41:10.420Z",45.760938,4.839151,6.93,2.51,17.87,1222.02
"sensor-3","2025-12-16T20:41:10.421Z",43.305996,5.38116,7.31,2.24,20.09,1690.17
"sensor-1","2025-12-16T20:41:15.423Z",48.876261,2.336038,7.34,2.5,13.66,897.09
"sensor-2","2025-12-16T20:41:15.427Z",45.751873,4.836055,6.83,2.64,18.77,1277.64
"sensor-3","2025-12-16T20:41:15.428Z",43.282159,5.358083,7.62,1.95,19.86,1592.27
"sensor-1","2025-12-16T20:41:20.426Z",48.853448,2.344997,7,2.19,14,661.95
"sensor-2","2025-12-16T20:41:20.429Z",45.744041,4.843302,6.76,3.46,19.17,1200.92
"sensor-3","2025-12-16T20:41:20.430Z",43.283353,5.366409,7.68,2.25,20.49,1542.13
"sensor-1","2025-12-16T20:41:25.428Z",48.866451,2.345319,7.31,2.78,16.43,925.43
"sensor-2","2025-12-16T20:41:25.432Z",45.753057,4.84365,7.12,2.58,16.27,1136.46
"sensor-3","2025-12-16T20:41:25.432Z",43.302842,5.372386,7.39,1.45,20.16,1460.81
"sensor-1","2025-12-16T20:41:30.438Z",48.854806,2.368124,6.96,2.35,13.59,924.74
"sensor-2","2025-12-16T20:41:30.441Z",45.781757,4.817315,7.29,3.49,18.47,1193.63
"sensor-3","2025-12-16T20:41:30.442Z",43.288744,5.351546,7.22,2.06,20.01,1489.76
"sensor-1","2025-12-16T20:41:35.452Z",48.87449,2.333662,7,2.31,16.51,713.71
"sensor-2","2025-12-16T20:41:35.454Z",45.746834,4.847887,7.21,3.43,18.43,1016.98
"sensor-3","2025-12-16T20:41:35.456Z",43.301335,5.377685,7.37,1.46,21.53,1582.23
"sensor-1","2025-12-16T20:41:40.456Z",48.85742,2.347847,7.39,2.24,16.81,870.36
"sensor-2","2025-12-16T20:41:40.458Z",45.772213,4.840693,6.87,3.49,19.92,1196.77
"sensor-3","2025-12-16T20:41:40.459Z",43.29441,5.371136,7.7,1.44,18.29,1651.13
"sensor-1","2025-12-16T20:41:45.458Z",48.843352,2.368237,7.27,2.2,13.02,767.97
"sensor-2","2025-12-16T20:41:45.459Z",45.747512,4.826106,7.28,3.09,16.45,1061.36
"sensor-3","2025-12-16T20:41:45.460Z",43.292873,5.35694,7.25,1.37,20.68,4519.83
"sensor-1","2025-12-16T20:41:50.464Z",48.862608,2.34166,7.2,2.26,14.56,913.87
"sensor-2","2025-12-16T20:41:50.465Z",45.765103,4.834415,6.94,3.03,18.75,1154.19
"sensor-3","2025-12-16T20:41:50.466Z",43.291276,5.350068,7.3,2.14,20.65,1671.81
"sensor-1","2025-12-16T20:41:55.467Z",48.836645,2.355075,6.94,2.27,15.81,872.42
"sensor-2","2025-12-16T20:41:55.470Z",45.782008,4.823729,6.73,3.05,16.26,1090.96
"sensor-3","2025-12-16T20:41:55.471Z",43.295219,5.381562,7.23,1.86,21.52,1464.55
"sensor-1","2025-12-16T20:42:00.480Z",48.853015,2.350438,7.35,2.04,13.82,706.34
"sensor-2","2025-12-16T20:42:00.482Z",45.773064,4.832974,7.11,3.42,17.35,1389.97
"sensor-3","2025-12-16T20:42:00.483Z",43.292705,5.38568,7.38,1.32,21.45,1384.04
"sensor-1","2025-12-16T20:42:05.492Z",48.851864,2.352169,7.02,2.27,14.41,705.83
"sensor-2","2025-12-16T20:42:05.494Z",45.772408,4.816384,6.94,2.77,18.07,1041.13
"sensor-3","2025-12-16T20:42:05.495Z",43.298147,5.366175,7.56,2.21,20.32,1313.91
"sensor-1","2025-12-16T20:42:10.500Z",48.865737,2.361447,7.37,2.83,13.89,905
"sensor-2","2025-12-16T20:42:10.504Z",45.768875,4.853425,6.76,3.29,17.53,1231.29
"sensor-3","2025-12-16T20:42:10.505Z",43.294333,5.38411,7.51,2.05,21.66,1680.61
"sensor-1","2025-12-16T20:42:15.506Z",48.873739,2.344723,7.42,2.41,13.75,643.36
"sensor-2","2025-12-16T20:42:15.509Z",45.768416,4.841232,6.8,3.15,18.19,1317.09
"sensor-3","2025-12-16T20:42:15.510Z",43.290686,5.376496,7.51,2.25,20.98,1507.54
"sensor-1","2025-12-16T20:42:20.512Z",48.841746,2.339734,7.15,2.97,15.8,757.25
"sensor-2","2025-12-16T20:42:20.514Z",45.779352,4.817301,6.89,3.17,17.52,1254.2
"sensor-3","2025-12-16T20:42:20.516Z",43.298768,5.376131,7.52,14.38,20.44,1684.78
"sensor-1","2025-12-16T20:42:25.520Z",48.859433,2.345801,7.15,2.95,15.19,696.96
"sensor-2","2025-12-16T20:42:25.523Z",45.770026,4.831156,7.22,2.68,19.02,1368.76
"sensor-3","2025-12-16T20:42:25.523Z",43.280822,5.370146,7.51,2.18,19.97,1605.25
"sensor-1","2025-12-16T20:42:30.528Z",48.865887,2.337488,7.13,2.33,16.38,697.83
"sensor-2","2025-12-16T20:42:30.531Z",45.756619,4.818774,6.97,2.67,17.56,1062.28
"sensor-3","2025-12-16T20:42:30.532Z",43.312596,5.365908,7.41,2.23,21.27,1510.38
"sensor-1","2025-12-16T20:42:35.528Z",48.875871,2.364696,7.38,2.21,13.19,762.51
"sensor-2","2025-12-16T20:42:35.531Z",45.778802,4.830848,7.25,2.96,18.8,1297.61
"sensor-3","2025-12-16T20:42:35.532Z",43.283812,5.351245,7.23,1.75,20.61,1635.26
"sensor-1","2025-12-16T20:42:40.541Z",48.868473,2.357382,6.99,2.36,14.82,812.32
"sensor-2","2025-12-16T20:42:40.543Z",45.75199,4.818534,6.96,9.47,17.68,1312.49
"sensor-3","2025-12-16T20:42:40.544Z",43.306204,5.379079,7.22,2.18,21.71,1494.79
"sensor-1","2025-12-16T20:42:45.543Z",48.866799,2.361848,7.22,2.45,14.81,680.89
"sensor-2","2025-12-16T20:42:45.546Z",45.761026,4.833045,6.72,3.32,19.27,1038.65
"sensor-3","2025-12-16T20:42:45.546Z",43.300493,5.377582,7.3,1.5,-2.8,1348.05
"sensor-1","2025-12-16T20:42:50.545Z",48.868648,2.33222,7.19,2.01,14.62,787.6
"sensor-2","2025-12-16T20:42:50.548Z",45.78175,4.851628,6.89,3.14,17.84,1025.18
"sensor-3","2025-12-16T20:42:50.549Z",43.290294,5.375139,7.34,2.28,18.71,1652.13
"sensor-1","2025-12-16T20:42:55.552Z",48.873396,2.332923,7.2,2.12,16.14,733.16
"sensor-2","2025-12-16T20:42:55.554Z",45.752418,4.823912,6.85,3.05,17.04,1029.9
"sensor-3","2025-12-16T20:42:55.555Z",43.300373,5.364076,7.58,2.17,18.67,1654.02
"sensor-1","2025-12-16T20:43:00.566Z",48.858328,2.343641,9.96,2.55,14.31,839.91
"sensor-2","2025-12-16T20:43:00.569Z",45.760235,4.843183,7,3.07,19.41,1086.74
"sensor-3","2025-12-16T20:43:00.570Z",43.315832,5.356668,7.32,1.52,21.72,1563.13
"sensor-1","2025-12-16T20:43:05.579Z",48.85041,2.361547,7.45,11.78,13.46,762.64
"sensor-2","2025-12-16T20:43:05.582Z",45.757996,4.840762,6.89,2.91,18.91,1053.38
"sensor-3","2025-12-16T20:43:05.583Z",43.312421,5.358839,7.55,2.22,21.42,1566.1
"sensor-1","2025-12-16T20:43:10.590Z",48.842339,2.36631,7.06,2.04,16.14,819.57
"sensor-2","2025-12-16T20:43:10.593Z",45.771384,4.848078,7.18,3.21,18.2,1217.59
"sensor-3","2025-12-16T20:43:10.594Z",43.298631,5.353209,7.66,1.74,19.01,1652.48
"sensor-1","2025-12-16T20:43:15.596Z",48.842943,2.334772,7.12,2.63,13.1,649.89
"sensor-2","2025-12-16T20:43:15.598Z",45.774468,4.854401,6.78,3.32,19.32,1171.04
"sensor-3","2025-12-16T20:43:15.599Z",43.315521,5.364497,7.7,1.93,21.25,1551.94
"sensor-1","2025-12-16T20:43:20.596Z",48.854874,2.356884,7.35,2.59,16.58,961.03
"sensor-2","2025-12-16T20:43:20.600Z",45.761816,4.851372,6.89,3.08,16.6,1075.97
"sensor-3","2025-12-16T20:43:20.601Z",43.287915,5.37403,7.3,1.78,18.1,1466.76
"sensor-1","2025-12-16T20:43:25.604Z",48.869792,2.338885,7.18,2.22,14.7,987.41
"sensor-2","2025-12-16T20:43:25.607Z",45.764813,4.845454,7.14,2.9,16.7,1080.65
"sensor-3","2025-12-16T20:43:25.608Z",43.281397,5.374282,7.37,2.05,21.77,1543.11
"sensor-1","2025-12-16T20:43:30.612Z",48.841706,2.366672,6.96,2.43,14.01,613.37
"sensor-2","2025-12-16T20:43:30.615Z",45.749372,4.823105,7.2,3,19.45,1173.64
"sensor-3","2025-12-16T20:43:30.616Z",43.309427,5.366281,7.55,1.65,20.32,1656.28
"sensor-1","2025-12-16T20:43:35.615Z",48.850519,2.34385,6.97,2.01,14.62,670.39
"sensor-2","2025-12-16T20:43:35.616Z",45.745951,4.851911,7.05,3.2,16.04,1001.12
"sensor-3","2025-12-16T20:43:35.617Z",43.308918,5.355162,7.5,2.1,19.63,1573.6
"sensor-1","2025-12-16T20:43:40.622Z",48.85928,2.361466,7.46,2.22,13.08,706.34
"sensor-2","2025-12-16T20:43:40.624Z",45.783355,4.84034,7.17,2.9,18.54,1079.14
"sensor-3","2025-12-16T20:43:40.625Z",43.31306,5.350894,7.32,2.05,18.44,1493.64
"sensor-1","2025-12-16T20:43:45.627Z",48.842468,2.355893,7.39,2.78,14.41,987.85
"sensor-2","2025-12-16T20:43:45.630Z",45.770013,4.825429,7.18,2.71,18.28,1168.04
"sensor-3","2025-12-16T20:43:45.630Z",43.309556,5.35767,7.8,2.26,21.39,1513.92
"sensor-1","2025-12-16T20:43:50.630Z",48.861532,2.351221,7.04,2.42,14.93,791.22
"sensor-2","2025-12-16T20:43:50.632Z",45.776334,4.834516,6.71,3.06,18.09,1374.81
"sensor-3","2025-12-16T20:43:50.633Z",43.31578,5.373387,7.43,2.12,19.09,1471.37
"sensor-1","2025-12-16T20:43:55.643Z",48.83726,2.339132,7.25,2.52,16,980.36
"sensor-2","2025-12-16T20:43:55.645Z",45.764112,4.816411,6.84,2.82,19.82,1366.63
"sensor-3","2025-12-16T20:43:55.647Z",43.312187,5.377001,7.4,1.36,20.33,1685.24
"sensor-1","2025-12-16T20:44:00.656Z",48.860063,2.33507,9.39,2.27,15.56,692.66
"sensor-2","2025-12-16T20:44:00.657Z",45.770921,4.834591,6.72,3.24,17.18,1070.26
"sensor-3","2025-12-16T20:44:00.658Z",43.311472,5.350935,7.76,1.58,21.46,1411.95
"sensor-1","2025-12-16T20:44:05.663Z",48.861658,2.339572,7.34,2.66,16.17,880.9
"sensor-2","2025-12-16T20:44:05.666Z",45.751784,4.822379,7.18,3.27,19.63,1238.48
"sensor-3","2025-12-16T20:44:05.667Z",43.283185,5.365973,7.33,2.02,19.42,1690.65
"sensor-1","2025-12-16T20:44:10.668Z",48.841693,2.366123,7.16,2.19,16.69,919.27
"sensor-2","2025-12-16T20:44:10.671Z",45.751027,4.842538,7.17,2.52,17.63,1361.52
"sensor-3","2025-12-16T20:44:10.673Z",43.313562,5.384307,7.5,2.01,20.32,1509.77
"sensor-1","2025-12-16T20:44:15.676Z",48.874551,2.352603,7.24,2.23,16.79,821.54
"sensor-2","2025-12-16T20:44:15.679Z",45.746461,4.83801,7.27,2.96,19.81,1358.24
"sensor-3","2025-12-16T20:44:15.680Z",43.302509,5.351465,7.41,1.82,20.7,1680.9
"sensor-1","2025-12-16T20:44:20.689Z",48.874301,2.348457,7.31,2,13.45,621.17
"sensor-2","2025-12-16T20:44:20.691Z",45.783321,4.818719,6.78,3.27,18.12,1114.82
"sensor-3","2025-12-16T20:44:20.692Z",43.29802,5.365224,7.67,1.7,19.04,1410.85
"sensor-1","2025-12-16T20:44:25.699Z",48.875309,2.367364,7.35,2.56,13.37,970.5
"sensor-2","2025-12-16T20:44:25.702Z",45.759171,4.828586,6.88,2.94,19.8,1023.05
"sensor-3","2025-12-16T20:44:25.703Z",43.298862,5.354134,7.52,1.73,20.83,1345.45
"sensor-1","2025-12-16T20:44:30.703Z",48.851404,2.332369,7.29,2.12,13.3,967.69
"sensor-2","2025-12-16T20:44:30.706Z",45.750652,4.82545,6.9,2.51,17.36,1356.28
"sensor-3","2025-12-16T20:44:30.706Z",43.313148,5.354473,7.37,1.3,21.69,1697.36
"sensor-1","2025-12-16T20:44:35.718Z",48.843845,2.337254,7.2,2.21,15.97,882.58
"sensor-2","2025-12-16T20:44:35.719Z",45.745436,4.818041,7,2.56,16.88,1320.88
"sensor-3","2025-12-16T20:44:35.720Z",43.294986,5.364131,7.51,1.82,19.6,1652.31
"sensor-1","2025-12-16T20:44:40.723Z",48.866785,2.358972,7.36,2.87,14.2,897.41
"sensor-2","2025-12-16T20:44:40.726Z",45.769749,4.823065,6.82,3.46,16.16,1378.39
"sensor-3","2025-12-16T20:44:40.727Z",43.282597,5.373809,7.35,2.05,20.71,1497.04
"sensor-1","2025-12-16T20:44:45.724Z",48.84939,2.365363,7.06,2.96,13.48,704.28
"sensor-2","2025-12-16T20:44:45.726Z",45.779967,4.816007,7.17,2.55,19.39,1129.21
"sensor-3","2025-12-16T20:44:45.727Z",43.277963,5.382939,7.42,1.61,19.42,4841.99
"sensor-1","2025-12-16T20:44:50.727Z",48.867283,2.361435,7.01,2.34,16.69,878.58
"sensor-2","2025-12-16T20:44:50.728Z",45.770842,4.840972,6.81,3.37,19.4,1356.13
"sensor-3","2025-12-16T20:44:50.729Z",43.300584,5.365124,7.72,1.55,19.1,1444.86
"sensor-1","2025-12-16T20:44:55.740Z",48.870479,2.341966,7.44,2.28,14.74,880.65
"sensor-2","2025-12-16T20:44:55.742Z",45.776696,4.817925,6.84,2.86,18.72,1305.8
"sensor-3","2025-12-16T20:44:55.743Z",43.286106,5.379644,7.35,1.58,20.89,1392.34
"sensor-1","2025-12-16T20:45:00.750Z",48.876013,2.336381,7.1,2.69,14.9,777.09
"sensor-2","2025-12-16T20:45:00.752Z",45.766797,4.849334,6.74,3.18,17.69,1160.21
"sensor-3","2025-12-16T20:45:00.753Z",43.287709,5.38761,7.58,2.08,21.73,1553.86
"sensor-1","2025-12-16T20:45:05.765Z",48.855814,2.358154,7.22,2.47,16.76,730.29
"sensor-2","2025-12-16T20:45:05.766Z",45.776965,4.818344,6.94,3.02,19.33,1199.5
"sensor-3","2025-12-16T20:45:05.767Z",43.292441,5.35948,7.5,1.61,20.22,1426.37
"sensor-1","2025-12-16T20:45:10.780Z",48.864872,2.358685,7.37,2.68,15.49,717.58
